country;year;population;continent;life_expectancy;gdp_per_capita;color;fertility
Mozambique;1962;7788944.0;Africa;36.161;556.6863539;b;6.6
Mozambique;1967;8680909.0;Africa;38.113;566.6691539;b;6.6
Mozambique;1972;9809596.0;Africa;40.328;724.9178037;b;6.58
Mozambique;1977;11127868.0;Africa;42.495;502.31973339999996;b;6.53
Mozambique;1982;12587223.0;Africa;42.795;462.2114149;b;6.46
Mozambique;1987;12891952.0;Africa;42.861000000000004;389.87618460000004;b;6.35
Mozambique;1992;13160731.0;Africa;44.284;410.89682389999996;b;6.14
Mozambique;1997;16603334.0;Africa;46.343999999999994;472.34607710000006;b;5.88
Mozambique;2002;18473780.0;Africa;44.026;633.6179466;b;5.74
Mozambique;2007;19951656.0;Africa;42.082;823.6856205;b;5.59
Namibia;1952;485831.0;Africa;41.725;2423.780443;b;5.99
Namibia;1957;548080.0;Africa;45.226000000000006;2621.448058;b;6.09
Namibia;1962;621392.0;Africa;48.386;3173.215595;b;6.18
Namibia;1967;706640.0;Africa;51.159;3793.694753;b;6.3
Namibia;1972;821782.0;Africa;53.867;3746.080948;b;6.57
Namibia;1977;977026.0;Africa;56.437;3876.4859579999998;b;6.62
Namibia;1982;1099010.0;Africa;58.968;4191.100511;b;6.26
Namibia;1987;1278184.0;Africa;60.835;3693.7313369999997;b;5.63
Namibia;1992;1554253.0;Africa;61.998999999999995;3804.537999;b;4.97
Namibia;1997;1774766.0;Africa;58.909;3899.52426;b;4.35
Namibia;2002;1972153.0;Africa;51.479;4072.3247509999997;b;3.85
Namibia;2007;2055080.0;Africa;52.906000000000006;4811.060429;b;3.44
Niger;1952;3379468.0;Africa;37.444;761.879376;b;6.88
Niger;1957;3692184.0;Africa;38.598;835.5234025000001;b;6.97
Niger;1962;4076008.0;Africa;39.486999999999995;997.7661127;b;7.12
Niger;1967;4534062.0;Africa;40.118;1054.384891;b;7.3
Niger;1972;5060262.0;Africa;40.546;954.2092363;b;7.5
Niger;1977;5682086.0;Africa;41.291000000000004;808.8970727999999;b;7.63
Niger;1982;6437188.0;Africa;42.598;909.7221354000001;b;7.75
Niger;1987;7332638.0;Africa;44.555;668.3000228;b;7.77
Niger;1992;8392818.0;Africa;47.391000000000005;581.182725;b;7.77
Niger;1997;9666252.0;Africa;51.313;580.3052092;b;7.77
Niger;2002;11140655.0;Africa;54.496;601.0745012;b;7.68
Niger;2007;12894865.0;Africa;56.867;619.6768923999999;b;7.59
Nigeria;1952;33119096.0;Africa;36.324;1077.281856;b;6.35
Nigeria;1957;37173340.0;Africa;37.802;1100.5925630000002;b;6.35
Nigeria;1962;41871351.0;Africa;39.36;1150.9274779999998;b;6.35
Nigeria;1967;47287752.0;Africa;41.04;1014.5141039999999;b;6.36
Nigeria;1972;53740085.0;Africa;42.821000000000005;1698.3888379999999;b;6.58
Nigeria;1977;62209173.0;Africa;44.513999999999996;1981.9518059999998;b;6.76
Nigeria;1982;73039376.0;Africa;45.826;1576.97375;b;6.77
Nigeria;1987;81551520.0;Africa;46.886;1385.029563;b;6.63
Nigeria;1992;93364244.0;Africa;47.472;1619.848217;b;6.4
Nigeria;1997;106207839.0;Africa;47.464;1624.941275;b;6.19
Nigeria;2002;119901274.0;Africa;46.608000000000004;1615.2863949999999;b;6.06
Nigeria;2007;135031164.0;Africa;46.858999999999995;2013.9773050000001;b;6.02
Reunion;1952;257700.0;Africa;52.724;2718.885295;b;6.97
Reunion;1957;308700.0;Africa;55.09;2769.451844;b;6.62
Reunion;1962;358900.0;Africa;57.666000000000004;3173.72334;b;6.57
Reunion;1967;414024.0;Africa;60.542;4021.1757390000002;b;5.77
Reunion;1972;461633.0;Africa;64.274;5047.658563;b;4.1
Reunion;1977;492095.0;Africa;67.064;4319.804067;b;3.13
Reunion;1982;517810.0;Africa;69.885;5267.219353;b;2.8
Reunion;1987;562035.0;Africa;71.913;5303.377488;b;2.7
Reunion;1992;622191.0;Africa;73.615;6101.2558229999995;b;2.44
Reunion;1997;684810.0;Africa;74.77199999999999;6071.941411;b;2.33
Reunion;2002;743981.0;Africa;75.744;6316.1652;b;2.43
Reunion;2007;798094.0;Africa;76.442;7670.122558;b;2.41
Rwanda;1952;2534927.0;Africa;40.0;493.32387520000003;b;7.98
Rwanda;1957;2822082.0;Africa;41.5;540.2893982999999;b;8.14
Rwanda;1962;3051242.0;Africa;43.0;597.4730727000001;b;8.2
Rwanda;1967;3451079.0;Africa;44.1;510.9637142;b;8.2
Rwanda;1972;3992121.0;Africa;44.6;590.5806637999999;b;8.28
Rwanda;1977;4657072.0;Africa;45.0;670.0806011;b;8.42
Rwanda;1982;5507565.0;Africa;46.218;881.5706467;b;8.42
Rwanda;1987;6349365.0;Africa;44.02;847.991217;b;8.0
Rwanda;1992;7290203.0;Africa;23.599;737.0685949;b;6.77
Rwanda;1997;7212583.0;Africa;36.086999999999996;589.9445051;b;6.16
Rwanda;2002;7852401.0;Africa;43.413000000000004;785.6537647999999;b;5.67
Rwanda;2007;8860588.0;Africa;46.242;863.0884639000001;b;5.17
Sao Tome and Principe;1952;60011.0;Africa;46.471000000000004;879.5835855;b;6.2
Sao Tome and Principe;1957;61325.0;Africa;48.945;860.7369026;b;6.2
Sao Tome and Principe;1962;65345.0;Africa;51.893;1071.551119;b;6.28
Sao Tome and Principe;1967;70787.0;Africa;54.425;1384.840593;b;6.39
Sao Tome and Principe;1972;76595.0;Africa;56.48;1532.985254;b;6.51
Sao Tome and Principe;1977;86796.0;Africa;58.55;1737.561657;b;6.51
Sao Tome and Principe;1982;98593.0;Africa;60.351000000000006;1890.2181170000001;b;6.27
Sao Tome and Principe;1987;110812.0;Africa;61.728;1516.525457;b;5.73
Sao Tome and Principe;1992;125911.0;Africa;62.742;1428.777814;b;5.2
Sao Tome and Principe;1997;145608.0;Africa;63.306000000000004;1339.076036;b;4.83
Sao Tome and Principe;2002;170372.0;Africa;64.337;1353.09239;b;4.63
Sao Tome and Principe;2007;199579.0;Africa;65.528;1598.435089;b;4.46
Senegal;1952;2755589.0;Africa;37.278;1450.356983;b;6.54
Senegal;1957;3054547.0;Africa;39.329;1567.653006;b;6.81
Senegal;1962;3430243.0;Africa;41.45399999999999;1654.988723;b;7.04
Senegal;1967;3965841.0;Africa;43.563;1612.404632;b;7.23
Senegal;1972;4588696.0;Africa;45.815;1597.712056;b;7.41
Senegal;1977;5260855.0;Africa;48.879;1561.769116;b;7.46
Senegal;1982;6147783.0;Africa;52.379;1518.479984;b;7.28
Senegal;1987;7171347.0;Africa;55.769;1441.72072;b;6.93
Senegal;1992;8307920.0;Africa;58.196000000000005;1367.899369;b;6.4
Senegal;1997;9535314.0;Africa;60.187;1392.368347;b;5.84
Senegal;2002;10870037.0;Africa;61.6;1519.635262;b;5.41
Senegal;2007;12267493.0;Africa;63.062;1712.4721359999999;b;5.14
Sierra Leone;1952;2143249.0;Africa;30.331;879.7877358;b;5.74
Sierra Leone;1957;2295678.0;Africa;31.57;1004.484437;b;5.89
Sierra Leone;1962;2467895.0;Africa;32.766999999999996;1116.6398769999998;b;6.16
Sierra Leone;1967;2662190.0;Africa;34.113;1206.043465;b;6.52
Sierra Leone;1972;2879013.0;Africa;35.4;1353.759762;b;6.8
Sierra Leone;1977;3140897.0;Africa;36.788000000000004;1348.285159;b;7.01
Sierra Leone;1982;3464522.0;Africa;38.445;1465.010784;b;7.03
Sierra Leone;1987;3868905.0;Africa;40.006;1294.4477880000002;b;6.75
Sierra Leone;1992;4260884.0;Africa;38.333;1068.696278;b;6.39
Sierra Leone;1997;4578212.0;Africa;39.897;574.6481576;b;6.1
Sierra Leone;2002;5359092.0;Africa;41.012;699.4897129999999;b;5.76
Sierra Leone;2007;6144562.0;Africa;42.568000000000005;862.5407561000001;b;5.23
Somalia;1952;2526994.0;Africa;32.978;1135.749842;b;7.25
Somalia;1957;2780415.0;Africa;34.977;1258.1474130000001;b;7.25
Somalia;1962;3080153.0;Africa;36.981;1369.488336;b;7.26
Somalia;1967;3428839.0;Africa;38.977;1284.7331800000002;b;7.25
Somalia;1972;3840161.0;Africa;40.973;1254.576127;b;7.12
Somalia;1977;4353666.0;Africa;41.974;1450.9925130000001;b;7.01
Somalia;1982;5828892.0;Africa;42.955;1176.807031;b;7.05
Somalia;1987;6921858.0;Africa;44.501000000000005;1093.244963;b;7.24
Somalia;1992;6099799.0;Africa;39.658;926.9602964;b;7.51
Somalia;1997;6633514.0;Africa;43.795;930.5964284;b;7.69
Somalia;2002;7753310.0;Africa;45.93600000000001;882.0818218000001;b;7.5
Somalia;2007;9118773.0;Africa;48.159;926.1410683;b;7.14
South Africa;1952;14264935.0;Africa;45.00899999999999;4725.295531000001;b;6.31
South Africa;1957;16151549.0;Africa;47.985;5487.104219;b;6.22
South Africa;1962;18356657.0;Africa;49.951;5768.729717;b;6.1
South Africa;1967;20997321.0;Africa;51.927;7114.477970999999;b;5.77
South Africa;1972;23935810.0;Africa;53.696000000000005;7765.962636;b;5.48
South Africa;1977;27129932.0;Africa;55.527;8028.651439;b;5.06
South Africa;1982;31140029.0;Africa;58.161;8568.266228;b;4.6
South Africa;1987;35933379.0;Africa;60.833999999999996;7825.823398;b;4.05
South Africa;1992;39964159.0;Africa;61.888000000000005;7225.0692579999995;b;3.41
South Africa;1997;42835005.0;Africa;60.236000000000004;7479.188244;b;2.98
South Africa;2002;44433622.0;Africa;53.365;7710.946444;b;2.8
South Africa;2007;43997828.0;Africa;49.339;9269.657808;b;2.58
Sudan;1952;8504667.0;Africa;38.635;1615.991129;b;6.65
Sudan;1957;9753392.0;Africa;39.624;1770.3370739999998;b;6.65
Sudan;1962;11183227.0;Africa;40.87;1959.593767;b;6.74
Sudan;1967;12716129.0;Africa;42.858000000000004;1687.997641;b;6.85
Sudan;1972;14597019.0;Africa;45.083;1659.652775;b;6.91
Sudan;1977;17104986.0;Africa;47.8;2202.9884230000002;b;6.92
Sudan;1982;20367053.0;Africa;50.338;1895.544073;b;6.67
Sudan;1987;24725960.0;Africa;51.744;1507.819159;b;6.34
Sudan;1992;28227588.0;Africa;53.556000000000004;1492.197043;b;6.03
Sudan;1997;32160729.0;Africa;55.373000000000005;1632.2107640000002;b;5.67
Sudan;2002;37090298.0;Africa;56.369;1993.398314;b;5.29
Sudan;2007;42292929.0;Africa;58.556000000000004;2602.394995;b;4.87
Swaziland;1952;290243.0;Africa;41.407;1148.376626;b;6.7
Swaziland;1957;326741.0;Africa;43.424;1244.708364;b;6.7
Swaziland;1962;370006.0;Africa;44.992;1856.182125;b;6.75
Swaziland;1967;420690.0;Africa;46.633;2613.1016649999997;b;6.84
Swaziland;1972;480105.0;Africa;49.552;3364.836625;b;6.87
Swaziland;1977;551425.0;Africa;52.537;3781.410618;b;6.76
Swaziland;1982;649901.0;Africa;55.56100000000001;3895.384018;b;6.57
Swaziland;1987;779348.0;Africa;57.678000000000004;3984.8398119999997;b;6.18
Swaziland;1992;962344.0;Africa;58.474;3553.0224;b;5.39
Swaziland;1997;1054486.0;Africa;54.288999999999994;3876.7684600000002;b;4.56
Swaziland;2002;1130269.0;Africa;43.869;4128.116943;b;4.05
Swaziland;2007;1133066.0;Africa;39.613;4513.480643;b;3.76
Tanzania;1952;8322925.0;Africa;41.215;716.6500721;b;6.73
Tanzania;1957;9452826.0;Africa;42.974;698.5356073;b;6.8
Tanzania;1962;10863958.0;Africa;44.246;722.0038073;b;6.8
Tanzania;1967;12607312.0;Africa;45.757;848.2186575;b;6.79
Tanzania;1972;14706593.0;Africa;47.62;915.9850592;b;6.76
Tanzania;1977;17129565.0;Africa;49.919;962.4922932;b;6.73
Tanzania;1982;19844382.0;Africa;50.608000000000004;874.2426069;b;6.58
Tanzania;1987;23040630.0;Africa;51.535;831.8220794;b;6.38
Tanzania;1992;26605473.0;Africa;50.44;825.682454;b;6.08
Tanzania;1997;30686889.0;Africa;48.466;789.1862231;b;5.78
Tanzania;2002;34593779.0;Africa;49.651;899.0742111;b;5.67
Tanzania;2007;38139640.0;Africa;52.516999999999996;1107.482182;b;5.59
Togo;1952;1219113.0;Africa;38.596;859.8086567;b;6.33
Togo;1957;1357445.0;Africa;41.208;925.9083201999999;b;6.4
Togo;1962;1528098.0;Africa;43.922;1067.5348099999999;b;6.62
Togo;1967;1735550.0;Africa;46.769;1477.59676;b;6.91
Togo;1972;2056351.0;Africa;49.75899999999999;1649.660188;b;7.18
Togo;1977;2308582.0;Africa;52.887;1532.776998;b;7.28
Togo;1982;2644765.0;Africa;55.471000000000004;1344.577953;b;7.1
Togo;1987;3154264.0;Africa;56.941;1202.201361;b;6.68
Togo;1992;3747553.0;Africa;58.06100000000001;1034.298904;b;6.08
Togo;1997;4320890.0;Africa;58.39;982.2869242999999;b;5.52
Togo;2002;4977378.0;Africa;57.56100000000001;886.2205765000001;b;5.17
Togo;2007;5701579.0;Africa;58.42;882.9699437999999;b;4.92
Tunisia;1952;3647735.0;Africa;44.6;1468.475631;b;6.73
Tunisia;1957;3950849.0;Africa;47.1;1395.232468;b;6.87
Tunisia;1962;4286552.0;Africa;49.57899999999999;1660.30321;b;7.12
Tunisia;1967;4786986.0;Africa;52.053000000000004;1932.3601670000003;b;6.87
Tunisia;1972;5303507.0;Africa;55.602;2753.2859940000003;b;6.16
Tunisia;1977;6005061.0;Africa;59.836999999999996;3120.876811;b;5.71
Tunisia;1982;6734098.0;Africa;64.048;3560.2331740000004;b;5.02
Tunisia;1987;7724976.0;Africa;66.89399999999999;3810.419296;b;4.08
Tunisia;1992;8523077.0;Africa;70.001;4332.720164;b;3.19
Tunisia;1997;9231669.0;Africa;71.973;4876.798614;b;2.39
Tunisia;2002;9770575.0;Africa;73.042;5722.895654999999;b;2.04
Tunisia;2007;10276158.0;Africa;73.923;7092.923025;b;2.04
Uganda;1952;5824797.0;Africa;39.978;734.753484;b;6.9
Uganda;1957;6675501.0;Africa;42.571000000000005;774.3710692000001;b;6.94
Uganda;1962;7688797.0;Africa;45.343999999999994;767.2717397999999;b;7.04
Uganda;1967;8900294.0;Africa;48.051;908.9185217;b;7.11
Uganda;1972;10190285.0;Africa;51.016000000000005;950.735869;b;7.11
Uganda;1977;11457758.0;Africa;50.35;843.7331372000001;b;7.1
Uganda;1982;12939400.0;Africa;49.849;682.2662267999999;b;7.1
Uganda;1987;15283050.0;Africa;51.50899999999999;617.7244065;b;7.1
Uganda;1992;18252190.0;Africa;48.825;644.1707968999999;b;7.07
Uganda;1997;21210254.0;Africa;44.578;816.559081;b;6.97
Uganda;2002;24739869.0;Africa;47.813;927.7210018;b;6.77
Uganda;2007;29170398.0;Africa;51.542;1056.3801210000001;b;6.43
Zambia;1952;2672000.0;Africa;42.038000000000004;1147.388831;b;6.74
Zambia;1957;3016000.0;Africa;44.077;1311.956766;b;6.88
Zambia;1962;3421000.0;Africa;46.023;1452.725766;b;7.13
Zambia;1967;3900000.0;Africa;47.768;1777.0773179999999;b;7.38
Zambia;1972;4506497.0;Africa;50.107;1773.498265;b;7.45
Zambia;1977;5216550.0;Africa;51.386;1588.688299;b;7.38
Zambia;1982;6100407.0;Africa;51.821000000000005;1408.678565;b;7.02
Zambia;1987;7272406.0;Africa;50.821000000000005;1213.315116;b;6.67
Zambia;1992;8381163.0;Africa;46.1;1210.884633;b;6.34
Zambia;1997;9417789.0;Africa;40.238;1071.353818;b;6.15
Zambia;2002;10595811.0;Africa;39.193000000000005;1071.6139380000002;b;6.02
Zambia;2007;11746035.0;Africa;42.38399999999999;1271.211593;b;5.91
Zimbabwe;1952;3080907.0;Africa;48.451;406.8841148;b;6.78
Zimbabwe;1957;3646340.0;Africa;50.468999999999994;518.7642681;b;6.98
Zimbabwe;1962;4277736.0;Africa;52.358000000000004;527.2721818;b;7.27
Zimbabwe;1967;4995432.0;Africa;53.995;569.7950712;b;7.4
Zimbabwe;1972;5861135.0;Africa;55.635;799.3621757999999;b;7.42
Zimbabwe;1977;6642107.0;Africa;57.674;685.5876821;b;7.33
Zimbabwe;1982;7636524.0;Africa;60.363;788.8550411;b;6.81
Zimbabwe;1987;9216418.0;Africa;62.351000000000006;706.1573059;b;5.78
Zimbabwe;1992;10704340.0;Africa;60.376999999999995;693.4207856;b;4.84
Zimbabwe;1997;11404948.0;Africa;46.809;792.4499602999999;b;4.24
Zimbabwe;2002;11926563.0;Africa;39.989000000000004;672.0386227000001;b;4.02
Zimbabwe;2007;12311143.0;Africa;43.486999999999995;469.70929810000007;b;3.9
Argentina;1952;17876956.0;Americas;62.485;5911.315053;y;3.16
Argentina;1957;19610538.0;Americas;64.399;6856.856212000001;y;3.13
Argentina;1962;21283783.0;Americas;65.142;7133.166023000001;y;3.09
Argentina;1967;22934225.0;Americas;65.634;8052.953020999999;y;3.05
Argentina;1972;24779799.0;Americas;67.065;9443.038526;y;3.15
Argentina;1977;26983828.0;Americas;68.48100000000001;10079.026740000001;y;3.39
Argentina;1982;29341374.0;Americas;69.942;8997.897412;y;3.21
Argentina;1987;31620918.0;Americas;70.774;9139.671389;y;3.06
Argentina;1992;33958947.0;Americas;71.868;9308.41871;y;2.92
Argentina;1997;36203463.0;Americas;73.275;10967.28195;y;2.66
Argentina;2002;38331121.0;Americas;74.34;8797.640716;y;2.38
Argentina;2007;40301927.0;Americas;75.32;12779.379640000001;y;2.25
Bolivia;1952;2883315.0;Americas;40.414;2677.3263469999997;y;6.75
Bolivia;1957;3211738.0;Americas;41.89;2127.686326;y;6.75
Bolivia;1962;3593918.0;Americas;43.428000000000004;2180.972546;y;6.65
Bolivia;1967;4040665.0;Americas;45.032;2586.886053;y;6.59
Bolivia;1972;4565872.0;Americas;46.714;2980.331339;y;6.5
Bolivia;1977;5079716.0;Americas;50.023;3548.097832;y;5.9
Bolivia;1982;5642224.0;Americas;53.858999999999995;3156.510452;y;5.34
Bolivia;1987;6156369.0;Americas;57.251000000000005;2753.6914899999997;y;5.03
Bolivia;1992;6893451.0;Americas;59.957;2961.699694;y;4.81
Bolivia;1997;7693188.0;Americas;62.05;3326.143191;y;4.39
Bolivia;2002;8445134.0;Americas;63.883;3413.26269;y;3.98
Bolivia;2007;9119152.0;Americas;65.554;3822.1370840000004;y;3.55
Brazil;1952;56602560.0;Americas;50.917;2108.944355;y;6.15
Brazil;1957;65551171.0;Americas;53.285;2487.365989;y;6.18
Brazil;1962;76039390.0;Americas;55.665;3336.585802;y;6.14
Brazil;1967;88049823.0;Americas;57.632;3429.864357;y;5.49
Brazil;1972;100840058.0;Americas;59.504;4985.711467;y;4.78
Brazil;1977;114313951.0;Americas;61.489;6660.118654;y;4.34
Brazil;1982;128962939.0;Americas;63.336000000000006;7030.835878;y;3.85
Brazil;1987;142938076.0;Americas;65.205;7807.095818000001;y;3.17
Brazil;1992;155975974.0;Americas;67.057;6950.283020999999;y;2.64
Brazil;1997;168546719.0;Americas;69.388;7957.980823999999;y;2.45
Brazil;2002;179914212.0;Americas;71.006;8131.212843000001;y;2.26
Brazil;2007;190010647.0;Americas;72.39;9065.800825;y;1.94
Canada;1952;14785584.0;Americas;68.75;11367.16112;y;3.62
Canada;1957;17010154.0;Americas;69.96;12489.95006;y;3.93
Canada;1962;18985849.0;Americas;71.3;13462.48555;y;3.77
Canada;1967;20819767.0;Americas;72.13;16076.58803;y;2.6
Canada;1972;22284500.0;Americas;72.88;18970.57086;y;1.97
Canada;1977;23796400.0;Americas;74.21;22090.88306;y;1.75
Canada;1982;25201900.0;Americas;75.76;22898.79214;y;1.64
Canada;1987;26549700.0;Americas;76.86;26626.515030000002;y;1.58
Canada;1992;28523502.0;Americas;77.95;26342.88426;y;1.71
Canada;1997;30305843.0;Americas;78.61;28954.92589;y;1.57
Canada;2002;31902268.0;Americas;79.77;33328.96507;y;1.51
Canada;2007;33390141.0;Americas;80.653;36319.235010000004;y;1.66
Chile;1952;6377619.0;Americas;54.745;3939.9787890000002;y;4.88
Chile;1957;7048426.0;Americas;56.074;4315.6227229999995;y;5.49
Chile;1962;7961258.0;Americas;57.924;4519.094331;y;5.46
Chile;1967;8858908.0;Americas;60.523;5106.654313;y;4.59
Chile;1972;9717524.0;Americas;63.441;5494.024437;y;3.68
Chile;1977;10599793.0;Americas;67.05199999999999;4756.763836;y;2.89
Chile;1982;11487112.0;Americas;70.565;5095.665738000001;y;2.65
Chile;1987;12463354.0;Americas;72.492;5547.063754;y;2.65
Chile;1992;13572994.0;Americas;74.126;7596.125964;y;2.56
Chile;1997;14599929.0;Americas;75.816;10118.053179999999;y;2.25
Chile;2002;15497046.0;Americas;77.86;10778.78385;y;2.01
Chile;2007;16284741.0;Americas;78.553;13171.63885;y;1.9
Colombia;1952;12350771.0;Americas;50.643;2144.115096;y;6.76
Colombia;1957;14485993.0;Americas;55.118;2323.805581;y;6.78
Colombia;1962;17009885.0;Americas;57.863;2492.351109;y;6.78
Colombia;1967;19764027.0;Americas;59.963;2678.729839;y;6.25
Colombia;1972;22542890.0;Americas;61.623000000000005;3264.660041;y;5.15
Colombia;1977;25094412.0;Americas;63.836999999999996;3815.80787;y;4.37
Colombia;1982;27764644.0;Americas;66.653;4397.575659;y;3.74
Colombia;1987;30964245.0;Americas;67.768;4903.2191;y;3.28
Colombia;1992;34202721.0;Americas;68.421;5444.648617;y;3.01
Colombia;1997;37657830.0;Americas;70.313;6117.3617460000005;y;2.78
Colombia;2002;41008227.0;Americas;71.682;5755.259962;y;2.57
Colombia;2007;44227550.0;Americas;72.889;7006.580419;y;2.45
Costa Rica;1952;926317.0;Americas;57.206;2627.0094710000003;y;6.68
Costa Rica;1957;1112300.0;Americas;60.026;2990.010802;y;7.14
Costa Rica;1962;1345187.0;Americas;62.842;3460.937025;y;7.22
Costa Rica;1967;1588717.0;Americas;65.42399999999999;4161.727834;y;6.0
Costa Rica;1972;1834796.0;Americas;67.84899999999999;5118.146939;y;4.49
Costa Rica;1977;2108457.0;Americas;70.75;5926.876967;y;3.78
Costa Rica;1982;2424367.0;Americas;73.45;5262.734751;y;3.54
Costa Rica;1987;2799811.0;Americas;74.752;5629.915318;y;3.38
Costa Rica;1992;3173216.0;Americas;75.71300000000001;6160.416317;y;3.0
Costa Rica;1997;3518107.0;Americas;77.26;6677.045314;y;2.62
Costa Rica;2002;3834934.0;Americas;78.123;7723.447195000001;y;2.28
Costa Rica;2007;4133884.0;Americas;78.782;9645.06142;y;1.95
Cuba;1952;6007797.0;Americas;59.42100000000001;5586.53878;y;4.22
Cuba;1957;6640752.0;Americas;62.325;6092.174359000001;y;3.72
Cuba;1962;7254373.0;Americas;65.24600000000001;5180.75591;y;4.51
Cuba;1967;8139332.0;Americas;68.29;5690.268015;y;4.43
Cuba;1972;8831348.0;Americas;70.723;5305.445256;y;3.65
Cuba;1977;9537988.0;Americas;72.649;6380.494965999999;y;2.33
Cuba;1982;9789224.0;Americas;73.717;7316.9181069999995;y;1.83
Cuba;1987;10239839.0;Americas;74.17399999999999;7532.924762999999;y;1.83
Cuba;1992;10723260.0;Americas;74.414;5592.843963;y;1.68
Cuba;1997;10983007.0;Americas;76.15100000000001;5431.990415;y;1.61
Cuba;2002;11226999.0;Americas;77.158;6340.646683;y;1.62
Cuba;2007;11416987.0;Americas;78.273;8948.102923;y;1.52
Dominican Republic;1952;2491346.0;Americas;45.928000000000004;1397.7171369999999;y;7.59
Dominican Republic;1957;2923186.0;Americas;49.828;1544.402995;y;7.67
Dominican Republic;1962;3453434.0;Americas;53.458999999999996;1662.137359;y;7.4
Dominican Republic;1967;4049146.0;Americas;56.751000000000005;1653.7230029999998;y;6.74
Dominican Republic;1972;4671329.0;Americas;59.631;2189.874499;y;5.78
Dominican Republic;1977;5302800.0;Americas;61.788000000000004;2681.9889;y;4.85
Dominican Republic;1982;5968349.0;Americas;63.727;2861.092386;y;4.19
Dominican Republic;1987;6655297.0;Americas;66.046;2899.842175;y;3.7
Dominican Republic;1992;7351181.0;Americas;68.457;3044.214214;y;3.33
Dominican Republic;1997;7992357.0;Americas;69.957;3614.101285;y;3.01
Dominican Republic;2002;8650322.0;Americas;70.847;4563.808154;y;2.84
Dominican Republic;2007;9319622.0;Americas;72.235;6025.374752000001;y;2.69
Ecuador;1952;3548753.0;Americas;48.357;3522.110717;y;6.71
Ecuador;1957;4058385.0;Americas;51.356;3780.5466509999997;y;6.72
Ecuador;1962;4681707.0;Americas;54.64;4086.114078;y;6.65
Ecuador;1967;5432424.0;Americas;56.678000000000004;4579.074215;y;6.42
Ecuador;1972;6298651.0;Americas;58.79600000000001;5280.99471;y;5.87
Ecuador;1977;7278866.0;Americas;61.31;6679.62326;y;5.16
Ecuador;1982;8365850.0;Americas;64.342;7213.7912670000005;y;4.51
Ecuador;1987;9545158.0;Americas;67.23100000000001;6481.776993;y;4.04
Ecuador;1992;10748394.0;Americas;69.613;7103.702595000001;y;3.58
Ecuador;1997;11911819.0;Americas;72.312;7429.455876999999;y;3.21
Ecuador;2002;12921234.0;Americas;74.173;5773.0445119999995;y;2.98
Ecuador;2007;13755680.0;Americas;74.994;6873.262326000001;y;2.77
El Salvador;1952;2042865.0;Americas;45.262;3048.3029;y;6.27
El Salvador;1957;2355805.0;Americas;48.57;3421.523218;y;6.59
El Salvador;1962;2747687.0;Americas;52.306999999999995;3776.8036270000002;y;6.75
El Salvador;1967;3232927.0;Americas;55.855;4358.595393;y;6.49
El Salvador;1972;3790903.0;Americas;58.207;4520.246008;y;6.01
El Salvador;1977;4282586.0;Americas;56.696000000000005;5138.922374;y;5.51
El Salvador;1982;4474873.0;Americas;56.604;4098.344175;y;4.87
El Salvador;1987;4842194.0;Americas;63.153999999999996;4140.442097;y;4.26
El Salvador;1992;5274649.0;Americas;66.798;4444.2317;y;3.78
El Salvador;1997;5783439.0;Americas;69.535;5154.825496;y;3.32
El Salvador;2002;6353681.0;Americas;70.734;5351.568665999999;y;2.68
El Salvador;2007;6939688.0;Americas;71.878;5728.353514;y;2.35
Guatemala;1952;3146381.0;Americas;42.023;2428.2377690000003;y;7.05
Guatemala;1957;3640876.0;Americas;44.141999999999996;2617.155967;y;6.63
Guatemala;1962;4208858.0;Americas;46.95399999999999;2750.364446;y;6.49
Guatemala;1967;4690773.0;Americas;50.016000000000005;3242.5311469999997;y;6.32
Guatemala;1972;5149581.0;Americas;53.738;4031.4082710000002;y;6.21
Guatemala;1977;5703430.0;Americas;56.028999999999996;4879.992748;y;6.2
Guatemala;1982;6395630.0;Americas;58.137;4820.49479;y;6.11
Guatemala;1987;7326406.0;Americas;60.782;4246.485974;y;5.76
Guatemala;1992;8486949.0;Americas;63.373000000000005;4439.4508399999995;y;5.47
Guatemala;1997;9803875.0;Americas;66.322;4684.313807;y;5.06
Guatemala;2002;11178650.0;Americas;68.97800000000001;4858.347495;y;4.63
Guatemala;2007;12572928.0;Americas;70.259;5186.050003;y;4.2
Haiti;1952;3201488.0;Americas;37.579;1840.366939;y;6.3
Haiti;1957;3507701.0;Americas;40.696;1726.887882;y;6.31
Haiti;1962;3880130.0;Americas;43.59;1796.589032;y;6.3
Haiti;1967;4318137.0;Americas;46.243;1452.057666;y;6.03
Haiti;1972;4698301.0;Americas;48.042;1654.456946;y;5.64
Haiti;1977;4908554.0;Americas;49.923;1874.2989309999998;y;5.78
Haiti;1982;5198399.0;Americas;51.461000000000006;2011.1595489999997;y;6.15
Haiti;1987;5756203.0;Americas;53.636;1823.015995;y;5.8
Haiti;1992;6326682.0;Americas;55.089;1456.309517;y;5.21
Haiti;1997;6913545.0;Americas;56.67100000000001;1341.7269310000001;y;4.67
Haiti;2002;7607651.0;Americas;58.137;1270.364932;y;4.07
Haiti;2007;8502814.0;Americas;60.916000000000004;1201.637154;y;3.58
Honduras;1952;1517453.0;Americas;41.912;2194.926204;y;7.5
Honduras;1957;1770390.0;Americas;44.665;2220.487682;y;7.5
